ID,Target
ID_DRMIBV,Na bilili oyo nali komona loboko ya ndeko moko asimbi kamwa bidon na kati eza mafuta ya motuka wana ba bengi yango toyota.
ID_DRQDHR,Awa nazo mona bis ezomema bato ya bis ya monene ya transport kasi kuna nazo mona nzete ya monene ezali na matiti mingi.
ID_DTAXKI,Zvishongedzo zvevanhukadzi zvakarongedzwa kuti zvitengeswe uyewo zvine ruvara rwesirivheri. Marebero azvakaita anoratidza kuti zvinokwana mumaoko kwete mumhuro uyewo zvine ruvara rwesirivheri. Zvine tubhora twakazvitenderedza tumwe tunosanganisira mavara ebhuruu. Zvakanaka uye zvinotora maziso.
ID_DTWMNJ,Hwiza inozikanwa nezita rekuti mbuya mugogoda. Hwiza iyi ine ruvara rwakachenerukira. Nechepamberi payo pane ruvara rutema. Mumasuo ayona ine ruvara rweyero yoita makumbo ari kumberi ane ruvara rweyero zvakare.
ID_DUCAYT,Bato mingi bavandi mibale na basi ba simbi mikanda bazo koma bazo landa bango nyonso makambo bazoteya bango.
ID_DVOOKJ,Na bilili oyo nali komona balakisinga awa eza kiti moko ya biro na kamwa mesa na yango kiti oyo eza na ba langi ya bozinga na mesa eza na langi ya moindo pe na moni kamwa sache na se ya langi ya bozingo.
ID_DVUHKU,Awa tozali komona ebale tozali komona ebale ekoki kozala riva congo tomoni na kati tomoni ba bwato ba bwato etelemi na kati ya mai tomoni ebale yango kuna na kati tomoni mwa ba matiti ezali na katikati ya ebale tomoni ba mwa matiti yango wana tomoni ezali ebale ezali ebale ekoki kozala congo riva.
ID_DYHFNJ,Nharaunda munogara vanhu zvinoratidza kuti ichangotanga kugara nekuti dzimwe dzimba dzichiri kuvakwa uyezve dzisati dzapera izvo zvinoita kuti vanhu vange vachiwana mabasa akaita sekuvaka.
ID_DZSHEQ,Logo ya benoît gardien azali specialiste asalaka biloko ya mabaya ya nzete bazo sala piblisite na ye po bato baya kotala ye baluka biloko asalaka ba somba yango.
ID_EALPPR,Amai vakamira vakabata mwana parutivi pavo nechekurudyi. Mwana ane hembe nezvebhuruu zvitema nezvitsvuku. Ivo vakabereka bhegi rine bhurauni. Parutivi pavo pane macheya matsvuku nemachena akagadzikirwa kireti yechingwa. Mberi kune varume vakabereka masechero uye vane makepisi vose.
ID_EAXNCQ,Bhutsu tsvuku kana kuti ine ruvara rweredhi yegumbo rekurudyi iri yechinhukadzi.
ID_EBIVAA,Motuka komema bato epai na epai etelemi pembeni ya balabala.
ID_ECOUKU,Awa na moni eza na mibali mibale oyo bafandi na mwana-mwasi moko oyo alati ba bilamba ya maputa na moni bafandi na kati ya ndako na nsima na bango na moni eza na ba biloko ya mpema ebele oyo bati na mire.
ID_ECTELE,Mudhorobha mune mugwagwa une tara. Pane vanhu vari kufamba vamwe vari kudarika mugwagwa. Panewo motokari dzirimo dzakaita semakombi nemarori nemota diki. zvekare mune midhuri yakavakwa ichienda mudenga.
ID_ECYWVS,Awa na moni eza alimentation na kati ya alimentation na moni ba milangi ya masanga ebele eza awa baoteka nde yango oyo balakisi biso awa.
ID_EDVJNY,Panze pane sofa rakagadzikwa muvhu. Sofa iri rine ruvara rwakaita rutema. Pamusoro pesofa iri pakagadzikwa makusheni ane ruvara rwakati chenerukei.
ID_EGBJZM,Awa esika nazali komona nazali komona eza lokola na zamba nazo mona ba nzete mingi ndako moko to mibale nazo mona pe ba ngomba moko milayi milayi.
ID_EHELCY,Na elilo tozo mona esika bazo lakisa biso tracteur motuka monene esungaka kobongisa nzela nazo mona esika bazo lakisa biso tracteur ezali kobongisa nzela.
ID_EIDXID,Liboso na ngai nazo mona mesa moko ya kitoko likolo na yango nazo mona ba fololo mibale.
ID_EJKPKL,Na elili oyo nazo mona bazo lakisa biso motu azopusa pusu esika nazo mona eza na mabido ebele mabido ya 20 litre eza lokola azokende koluka koluka mai.
ID_EJUKLB,Mureza wekunyika yeJapan uyo wakasungirirwa padanda resimbi mudenga. Une ruvara ruchena rwakautenderedza. Pakati pawo pane chiratidzo chedenderedzwa chine ruvara rutsvuku.
ID_EJXBUL,Esika oyo balakisi biso bato baza mingi mingi mingi mpenza batelemi baza kolanda soki baza kolanda nini toyebi te tomoni kaka batelemi tomoni batikamwa tapi moko ya langi ya bululu na se soki ba lingi basembela soki ba lingi ba sala nini toyebi te bango moko nde bayebi kasi bato yango bazali mingi tomoni ngambo kuna ezali zamba ezali na ba nzete mingi ezali na ba matiti mingi soki bazala kosambela soki bazali kosala nini toyebi te bango moko nde bayebi.
ID_ELYVBC,Matomatisi akawanda achiri mumunda asi akura zvino uye aibva akatsvukirira asvika panguva yekuti achikohwewa.
ID_EOGJIP,Vanhu vakapfeka nhumbi dzinoratidza kuti ihembe dzemutambo. Vakapfeka hembe dzine ruvara ruchena nemabhandi. Vamwe vane mabhandi matema vamwe vane mabhandi ebhurauni. Mumwe akapfeka chitema kumusoro nebhandi nekupasi kune zvichena. Vanhu ava vari kuratidza kuti vanhu vari kuita mutambo wekarati. Pane munhukadzi mumwe chete werudzi rwechivanhu nemunhukadzi mumwe chete werudzi rwechichena.
ID_EOQIYP,Vasikana vanoita zvemutambo webhora ramaoko. Vaviri vakapfeka zvakafanana vaviri vakapfekawo zvakafanana. Vaviri vekuruboshwe vakapfeka hembe dzine ruvara rwebhuruu dzakanyorwa pamberi neruvara ruchena. Koitawo vamwe vaviri vakapfeka hembe dzine ruvara rwepingi yakachenerukira kumusoro yakanyorwa neruvara rwepingi nechepamberi. Kuzasi vakapfeka zvikabudura zvine ruvara rutema.
ID_EORGOX,Ka oyo bati liboso na biso awa ka muke aza molangi ya malasi oyo ba tiaka na nzoto.
ID_EPQEMO,Na bilili oyo nali komona balakisi nga awa eza wenze na moni bazo tekisa biloko ya kolia ba tomate ba birai pe na moni ba milangi misusu kuna.
ID_EPSMXE,Furegi iri rakagadzirwa nemavara anoti kudenga kwekutanga kune ruvara rutema ruchitevedzerwa nekamutsara kane ruvara ruchena kuchiteverwa nerumwe ruvara rutsvuku runetirai enguru yebhuruu mukati pachitevera zvekare kamukaraini kana kuti kamutsara kachena kwachiteverwa zvekare neruvara rwekupedzesera runova ruvara rwegirinhi.
ID_EROPVG,Miti yemijakaranda mihombe ine tirang yakakura ine makwande ebhurauni nesitriti raiti tiri kuoneka rakanamirwa maposita. Mberi kune jurahoro nemiti yemupaini uye yemijakaranda ine maruva epepuro. Pasi pane chigubhu chakadonha nehuswa hwakaoma nejecha.
ID_ERPYFF,Mapoto ayo anoshandiswa pakubikira ane mizera yakasiyana siyana. Mamwe mahombe mamwe madiki ane mivharo yakagadzirwa negirazi uye mibato iyo yakagadzirwa zvo zvine ruvara rutsvuku.
ID_ERVOTT,Awa nali komona biloko oyo ba lambaka na moni ba birai ba carote batungulu ba pomme ba mbuma nyonso bato ba liaka mpona sante na bango.
ID_ESDDEB,Motokari huru inodanwa nezita rekuti Excaveta ine ruvara rweyero namavhiri makuru ane ruvara rutema neyero. Kumberi kwayo ine foshoro yakasungirirwako yashakara ine ruvara rwebhurawuni.
ID_ESVWGG,Awa na moni balakisi biso mwa carton moko eza na kisi na kati kasi nayebi te soki eza kisi ya bokono nini ba tiango likolo ya mesa.
ID_ETBDET,Vakomana vari munhandare inotambirwa bhora.
ID_ETCPAZ,Nzvimbo inowanikwa muguta. Ine motokari dzakanaka. Inewo zvipangwari zvinoshandiswa nevanhu vaya vanoda kushambadza. Pane migwagwa yakaiswa tara. Kumberi kuri kubudira zvivako zvakakwera mudenga.
ID_ETGYHN,Panobuda chirimwa chebarwe chatobereka hupi yebarwe isati yasvika yabudisa rebvu. namamwe mabarwe ari mumunda anoratidza kuti akahondoroka.
ID_EUGOLJ,Chitoro chinotengesa nhumbi dzechidzimai nedzechirume uye mune mukadzi arimo ari kuona zvinhu akabata bheke tsvuku nehembe dzakaiswa pazvidhori dzina maruva maruva nedzimwe dzisina maruva.
ID_EUQEQC,Elili oyo bali kolakisa biso awa tomoni ezali bongo na kati ya ndako songolo kati ya ndako yango tozo mona lokolo moko ya sapato ya ba ndeko mibali ba tiango na se.
ID_EXRHDG,Vana vechidiki vari mukati menhandare yekutambira mutambo yebhora uyezve neyekumhanya. Vamwe vasikana vamwe vakomana. vamwe vakagara pasi vamwe vakamira uyezve kudivi kune vamwewo vari kutamba vari kuka.
ID_EYKBKF,Na balabala oyo na moni motuka moko ezoleka eza na langi ya mbwe eza na bato baza na kati motu mosusu afandi na nsima alati bilamba ya bozinga na moni pe eza na motuka mosusu yango pe ezoleka na balabala na mopanzi kuna na moni eza na lopango moko ya mosaka liboso nango eza na ba nzete ebele.
ID_EZCCJG,Vanhu vari munhandare yebhora. Vakapfeka hembe dzemutambo. Pane bhora riri muchadenga. Mumwe akamira ari kuratidza kuti ane chekuita nebhora iroro kuti rakandirwa mudenga. Pane vakagara kuzvigaro. Vari kuyeva zviri kuitika munhandare nevarume vaviri mumwe ari kune rimwe divi vari kuona zviri kuitika vari kuita semarefu emutambo uyu.
ID_FALXJI,"Masofa akarongwa zvakanaka ayo ane mitefetefe inogarirwa navanhu munguva dzokutandara, kuzorora kana kuitawo zvimwe zvinhu. Ane mapiro awo ane ruvara rutsvuku nerwegireyi. Pakati pawo zvakare pane tafura."
ID_FASBOF,Na foto oyo nali komona balakisinga ba ndeko mibali baza ba joueur baza na kati ya balabala bali kosala sport pe balati bilamba ekokani nde na moni balakisi nga.
ID_FATGBJ,Logo na langi ya mosaka makomami moindo ya mwasi alati elamba ya langi ya moindo pembe rose pe langi ya lilala bongo mpe na chokola na bozinga alalisi pe suki.
ID_FBJMUD,Pamusha apa pane miti yakasiyana. Pane mujakaranda uyo une mashizha akaregedzana. Kozouya pedyo nechidziro pane miti mitatu ine mashizha akapfekana.
ID_FBVFQS,Awa pe na moni balakisi biso lisusu ba buku ebele na moni moko eza buku oyo ya bana mike bana ya kelasi ya ko desine na kati.
ID_FCQYCF,"Nzvimbo inotengeswa zvuma nemhete zvemhando yepamusoro. Zvimwe zvachona zvakarongedzwa nechepamukova kuti vanhu vaone senzira yekushambadza. Zvinhu izvo zvuma nemhete zviripo zvine ruvara rwegoridhe, ruvara rwesirivheri nemamwewo mavara."
ID_FDEPXL,Na moni eza esika ba sambelaka liboso na ngai na moni eza na ba langi misatu ya liboso eza langi ya bololo ya mibale eza langi ya pembe ya misato eza langi ya motane.
ID_FDHAJW,Munhukadzi ari kufamba padivi perodhi. Akafuratira akapfeka rokwe refu rinosvika kumakumbo rine ruvara rwebhuruu neruvara rwebhurauni. ine maoko mapfupi. Akatakura bhegi rechikadzi rine ruvara rwebhurawuni. Mumusoro akapfeka dhuku.
ID_FECWJL,Logo ya lacso ya lacoste ezalaka na langi misato eza langi ya pembe langi ya vert na langi ya mwindu na lolema ngando ya motane.
ID_FEQNNF,Awa tozali komona ndako moko ezali ya kitoko ba bengi bakomi ailave dolisie ndako yango ezali kitoko tomoni na nsima na yango tomoni mwa ngomba moko ezali na matiti ya mai ya pondu.
ID_FEXOME,Na foto oyo nali komona balakisinga awa eza bilamba ya bana basi nali komona eza na ba langi ya bozinga ya longondo pe na ba langi misusu.
ID_FFIIOR,Na elili oyo nazo mona bazo lakisa biso etaleli ya pembeni makasi pembeni makasi mpenza ya bikeli ya mokili nazo mona bazo lakisa biso ekeli ezali lokola pungupungu ezali lokola ndakisa ya pungupungu.
ID_FGBZEX,Nyama yakabikwa zvakanaka yakasangana netumwe tunhu turimo tunenge tumupunga tunoita kuti ikorere zvakanaka supu yacho. Uyewo nyama iyi kana munhu oda kudya anogona kuisawo kana sadza parutivi chingwa mamakaroni nezvimwewo zvakadaro kuti nzara yacho ibva yanyatsopera.
ID_FGIQHS,"Foto na moni balakisi awa na moni eza ndako ndako wana eza ndaku munene kuna na ya mokuse awa na moni ba fenetre mingi ming mingi ba fenetre eza ba couleur na ba veranda eza diva ba fenetre, nde na moni awa."
ID_FHZRBF,Muchina uyo uri kugadzirwa une ruvara rwebhuruu neruvara rutema neruvara ruchena. Wakanyorwa parutivi pane gwapa jena nemavara matema.
ID_FIBLOU,Shangu mbiri nhema dziri kuonekwa chikamu chepakati kumberi nekumashure kwakadzivirirwa. Mukati mutsvuku uye dzine tambo nhema. Dzine tsvina.
ID_FIVZJF,Awa pe esika na komi awa nazo mona na misu na ngai ba ndeko eza obele pancarte eza pancarte moko ya monene ya monene mpenza eza na misu na ngai pancarte oyo eza mpona piblisite ya kobunda na covid naomona awa eza ya piblisite ya kobunda mpona covid 19 eza pancarte moko monene.
ID_FJHUKW,Na bilili oyo nali komona balakisinga logo pe eza na ba langi ya pembe na moindo na kati te nali komona balakisinga na logo oyo.
ID_FKEVFH,Miti yakawanda kwazvo uye iri mupfupi inoratidza kuti yakaungana panzvimbo imwe chete ine mashizha akanyatsosvibira zvinoratidza kuti iri kuona mvura nekudya kwakakwana.
ID_FKSFHH,Shangu dzekurudyi nedzekuruboshwe. Dzine ruvara ruchena nerwebhuruu yakacheneruka. Pane kamufananidzo kenaiki kakanyorwa nezvitema. Dzine tambo chena.
ID_FKVEEO,Shangu mbiri dzakavharika dzine ruvara rutema Dzinopfekwa pazhinji nevanhurume.
ID_FLRZJY,Munhukadzi akarukwa musoro wake magodi marefu akangomira mira.
ID_FNKFXO,Chikamu chenhandare. Nechedivi rekuno kune varume vakapfeka hembe dzinopfekwa nevatambi. Umwe akagara pachigaro chake. Kumberi kune vamwe vanhuwo asi kune zvimwe zvigaro zvisina kugarwa.
ID_FOIWOL,Eloko baolakisa biso awa na moni eza sapato yango eza ya bana basi nde bati likolo ya tapi baolakisa biso awa na miso na biso.
ID_FOJOIW,Gonye huru rine mavara akasiyana siyana. Rinorarama nekudya maruva rakakora zvikuru uye rine makumbo mazhinji.
ID_FOKRFJ,Na elili oyo nazali bongo komona loboko ya moto asimbi lopete azolakisa biso lopete lopete oyo ndenge na moni eza lopete oyo ba lataka pona libala te to eloko songolo pe tomoni azali bongo na kati ya ndako.
ID_FRPCWP,Awa nazali komona bana mibali bazali kobeta eloko ba bengaka basket bazali kosaka na ba mosusu balati elamba ya mosaka na mosusu balati pe elamba ya bozinga.
ID_FRPIJN,Miti yakareba zvikuru inoonekwa ina mashizha mashoma. Inenge yave nguva yechirimo. Denga rina makore mashoma uye zuva richiripo riri kuoneka kuti indzinonguva dzamasikati.
ID_FSMBVW,Awa tozo mona bato bazo sala election soki ezali ya politique wana nayebi te nazo mona journaliste moko azali na micro na ye ya langi ya bozinga azotunisa ye ba question moto moko ndenge amonaki election wana.
ID_FTZRME,Na bilili oyo toali komona balakisi biso awa eza bato ebele bafandi pe na pembeni na bango lopango wana na moni batie ba dessin misusu.
ID_FUPBNF,Mhuka yomusango iyo ine nyanga dzakakorerera. Ina maziso makuru yoitawo nzeve dzakakura. Ine ruvara rwebhurauni muviri wese. Pamberi panewo mavara mavara machena.
ID_FUVCDX,Musoro wakarukwa vhudzi namabhureidhi marefu ane kuzasi kwaanoperera kwakatesvera akakora. Anorukwa achibva divi rokuruboshwe achienda kurudyi achidzokera kumashure nekuseri kwenzeve. Musikana wakamarukwa wakapfeka dhirezi dzvuku risina maoko.
ID_FUVYYY,Michero yakaibva yakarembera padanda remuti. Ine ruvara rweyero uye kumativi kwayo kuri girini. Paira pana mashizha yakangomira yakarembera iri yega. Michero inodyirwa nevanhu kuti ibatsire muviri kurwesana nezvirwere uye yakanaka kuti haina mafuta.
ID_FVYBJQ,Besu reshiri rakareba. Yakatorwa muiri weshiri usiri kuoneka. Rinoratidza kuti ndereshiri huru nekuti minhenga yacho yakakura. Ine ruvara rutema. Kuseri kwacho kune miti yegirinhi nemaruva.
ID_FWBYPB,Nazo mona na elili oyo esika bazo lakisa biso milangi ebele etandemi ezali lokola eza na ndako ya botekisi nazo mona ezali lokola lisaleli ya ba mama mpona kosunga poso ya bana na monoko ya lopoto ba bengi yango poudre.
ID_FXFVEC,Ba ndunda oyo eza matembela biloko ya kolamba epe kolia.
ID_FXNXBA,Shangu mbiri dzemwana mudiki dzakagadzikwa pasi pana mataira ane ruvara rwekirimu. Shangu idzi dzine ruvara ruchena uyezve dzine zvekunamisa pamusoro. Mukati madzo dzine ruvara rwebhuruu.
ID_FYISHL,Chiruva chechimuti chakachekererwa pazasi kuita denderedzwa. Pamusoro zvekare chikachekererwa kuita denderedzwa nechepamusoro. Chimuti ichi chine mashizha egirinhi ane kahuyero nemamwe ane kahubhurauni nezvimiti zvinoita kunge zvaoma zvine ruvara rwebhurauni. Chiri padivi pechivakwa chine zvidhinha zvitema.
ID_GAWUMM,Miti dzakakura nedzipfupi dzina mashizha akawanda akasvibira ane ruvara rwegirini.
ID_GCKZBD,Mukati memotikari muri kuonekwa mushina unoratidza kuti motikari iri kumhanya sei une zvitanda zvitsvuku zvakatenderera uye pakanyorwa nemavara machena.
ID_GCYPCZ,Vanhu vari kufamba mukati meguta. Padivi pavo pane motokari dzakamira dzakatevedza guta poita chingoro chinotengesegwa zvikafu zvimwiwa zvete ribhodhi.
ID_GDGYJP,Awa tozali komona ezali ndako moko ya etage kasi tomoni ndako yango ezali ya sika tomoni bauti kotongaka yango kala mingi te kasi tomoni eza na ba langi oyo ezali langi ya pembe na mwindo tozali komona na ngambu kuna tomoni shokola yango wana tozo mona ndako yango ezali kitoko na balabala moko ezali liboso na yango esika bato balekaka na esika ba motuka etelemaka tomoni ezali kitoko mingi ndako yango.
ID_GDLJUS,Awa na moni mama moko avandi na ban eza lokwa na balabala mai moko eza liboso na ye wana mango alati elamba ya ba mama katolike bakomi maria mama maria avandi na ye na balabala na ban moko aotala na ye balabala bato baoleka na bango.
ID_GESZQP,Bvudzi rokuwedzera rakarukwa pamudzimai uye rakasanganiswa pakati ndobva rareba richikwira mudenga uye rine ruvara rutema tema.
ID_GGDBGD,Sango guru rine miti ine mashizha egirini. Rinewo huswa hwakawanda hwakaoma hwebhurawuni. Pasi pane mumvuri womunhu.
ID_GGKGFR,Foto oyo elakisi biso mwa terre ya basket na kati ya terre ya basket na moni ba mobeti baza ebele me na moni mobeti moko ba sote baza na balo na ye na maboko.
ID_GGLQZP,Na bilili oyo nali komona balakisinga awa eza batu ebele ba mama pe ba mobali bafandi na moni papa moko atelemi azoloba na bango pe balati ba cache nez.
ID_GHLRHR,Komichi yegirazi ine ruvara rwegirini yakagadzikwa mundiro yegirazi ine mavara machena neebhuruu. Parutivi pane ndiro dzedhaga.
ID_GHZNHD,"Mudhorobha, iyi nzvimbo inowanika mudhorobha. Mudhorobha mune motokari dzakamira dzimwewo ndedzinofamba dzichifamba mumugwagwa une tara uye pamugwagwa apa pane marobhoti."
ID_GKEQRS,Liboso na ngai nazo mona balabala moko ya monene likolo na yango nazo mona bato ebele batelemi ba mosusu bazo tambola.
ID_GKZCUH,Vasikana vana vari mukati menhandare yekutambira mutambo webhasiketi bho uye vakapfeka nhumbi dzine ruvara rwebhuruu. Vasikana ava ndevechitema uyezve vane miviri iri pakati napakati.
ID_GKZTUQ,"Munhurume akamira uyo akabatawo bhora kuruoko rwake rworudyi. Ruoko rweruboshwe akasimudza zvigunwe zviviri mudenga. Akapfeka nhumbi ine ruvara ruchena, bhurukwa rine ruvara rutema pamwe chete neshangu nhema."
ID_GLIUNU,Vanhu vakabata madhiramu uye mabhosvo. Vakapfeka mbatya dzebhuruu vachiridza vane maheti mumusoro ebhuruu. Mireza iri padyo nevanhu vakagara.
ID_GOJFMX,Ba ndeko esika na komi awa nazo mona na miso na ngai eza obele bana mike bana mike ya na monoko ya lopoto ba bengaka bana mike baza na kati ya kelasi eza bana ya gardien ya maternel ya ecole maternel baza na kelasi na bango eza bana mitano bafandi na kiti bazo solola eya bana mike ya kelasi.
ID_GPQJUU,Shangu imwe chete yechidzimai yakavharika. Ndeye ganda uye ndeye kuruboshwe. Ndeye ruvara rwepingi. Yakagadzikwa pasi pane mataira machena nematema.
ID_GQDNFR,Awa na moni eza esika ya bisengo liboso na ngai nazo mona ba bilenge ya mibali na ya basi bango nyonso balati bilamba oyo ya langi ya pololo na pembe.
ID_GQPKUB,Elili oyo ekolakisa esika ba tandi makemba yango ya mobeso nano ya langi ya pondu.
ID_GRLGGS,Foto eza liboso na ngai na moni eza place oyo ba salaka ba mwa ba mbula ya kitoko mpenza ya mokuse no ya milai pe na moni sima yango ndako moko ya kitoko mpenza.
ID_GRNIBG,Foto eza liboso na biso na moni mwa sani moko ya kitoko mpenza eza likolo ya mesa na moni na kati ba mwa ndunda moko ya kitoko mpenza pe na mwa pilipili oyo ya langi ya ma ya pondu eza nano mobeso pe ezalaka kitoko mpenza pe epesaka mwa solo ya kitoko na kati ya bilei.
ID_GTHNLE,Awa na moni toza na kati ya lopangu moko ya monene na moni na kati eza na mwa ndako moko ya kitoko makasi oyo ba pakoli yango langi ya pembe liboso ya ndako na moni eza na ba sapatu oyo batiki libanda.
ID_GUMKQC,Oyo baza kolakisa biso ndako tomoni ndako oyo ba tongi kitoko nde baza kolakisa biso awa tomoni ezali na ba nzete kuna na kati na kajarde moko kazali libanda.
ID_GVCCGR,Na bilili oyo tozali bongo komona tozo mona ba kopo mitano batie yango esika moko soki totali malamu ba kopo yango eza na eloko moko na kati tokoyeba te soki eloko yango eza ya kolia to eza eloko nini.
ID_GVCKDT,Foto elakisi biso mwa balabala ya molai na kati ya balabala na motuka eza te moko te pe na moni ba ndako pembeni ya balabala oyo na ba mwa lampe ya publike na kati ya balabala pe eza kopela eza balabala moko kitoko mpenza.
ID_GWDPBR,Awa na moni toza na kati ya kilasi na moni bana ya kilasi nyonso awa bafandi na se moko aza liboso azokoma na molakisi na bango pe afandi pembeni na moni bango nyonso balati ba biloko na mutu.
ID_GWQLRG,Nzvimbo ine mugwagwa wevanhu vanenge vachifamba netsoka. Ine miti yakati pano neapo ine mashizha egirini. Hapana huswa hwakawanda hwatiri kunyanya kuona.
ID_GXWURJ,"Mureza une ruvara rwenhundurwa, ruchena, rutsvuku, rwebhuruu uyezve une chiratidzo chetiraiengo chiri nechekuruboshwe chine ruvara rwegirinhi."
ID_GYTAHY,Tireyi bhini nemasherefu okutsvetera zvinhu kana kuti zvinyorwa kana kuti zvishandiswa muhofisi.
ID_GZANIC,"Vanhu vari mukereke paine vakapfeka mamasiki, hembe chena nhema uye umwe ane magirazi."
ID_HBRDXA,Munhukadzi akarukwa mitsara yemadhiredhi inoenda kumativi ichibva nechepakati. Madhiredhi ake matema uye marefu zvekudarika mazamu ake.
ID_HCAQMQ,Liboso na nga awa na moni mwana mwasi oyo ba pesi coupe ye abetaka baskete.
ID_HCOKTE,Varume vatatu vakamira vakapfeka nhumbi dzeitimu kumusoro umwe kutsvuku akapfeka chitsvuku vaviri ndezvegirinhi. Kuzasi vakapfeka zvebhureki.
ID_HCWVMP,Biloko ya kolia na sani likolo ya mesa eza bongo na soso ya kokalinga ezali bongo na boudin ya kokalinga te pembeni ezali na ndunda na sani ya mwindu.
ID_HDHFPP,Ezali kati ya supermarche esika ba tekaka ba biloko ya kolia tozo mona ezali parti ba tekaka ba biscuit ba bengaka yango gouteu parfum vanille ezali ya marque ya belle france.
ID_HGBIRJ,Hakupusha chingoro chine mawasheni bhasiketi. Migomo ine ruvara rwebhuruu nerutsvuku. Munhukadzi akapfeka hembe yeyero kumusoro. Tirauzi rakasvibira. Motikari imwe ine ruvara ruchena.
ID_HGGJZI,Fulu na kati ya mai eza na basalite ebele na ba milangi ya kopal babwaki yango na mai plasi mai ezoleka matiti pe eboti na ba ndako kuna na suka fulu etondi pembeni ya mai na balabala.
ID_HGSMNI,Muchero wepopo wakaibva ndokuchitochekwa napakati kwava kubviswa makanda ndokubviswa mhodzi. Amheno zvazopakurirwa nechemukati imomo zvinenge mhodzi dzamatamba kana dzamakosho kuti zvigohwiwa zvakasangana.
ID_HGSVJW,Oyo na moni awa eza neti filtre ya air ya motuka monene neti camion nde yango oyo bazo lakisa biso awa.
ID_HGTFYG,Awa tozomoni ezali nyama ba bengi panthere nde baza kolakisa biso awa tozali komona ezali buku oyo ba bengi image stock tomoni panthere nde balakisi awa soki okuti na kati okoyeba makambo panthere esalaka.
ID_HINBMW,Elili oyo nazo mona liboso na nga na moni mesa moko ya kitoko likolo ya mesa oyo na moni mwa saani ya pembe ya kitoko pe na kati na moni mwa supu ya kitoko pe na moni ba mwa ndunda na mwa misuni pe na mwa pima ya kitoko penza.
ID_HKJBKE,Gedhi remba rine ruvara rutema. Riri kuratidza kuti riri mukati memiti neruzhowa rine ruvara ruchena. Panze pane miti yakawanda. Miti imwe ine ruvara rwegirini nemaruva inonhuwirira imwe miti haina maruva. imwe miti inonzi mashirabhu nemimwe miti yakakura uye netumaruva tudiki tumwe tusingakure zvinoenda mberi.
ID_HNLXNE,Mhete yakanaka inovaima yakanyorwa kuti Rihana iri mubhokisi rinotefetera. Kunze kwaro kune ruvara rutsvuku iyo ndeyesirivhera.
ID_HNSQWM,Mubhedha une hedhibhodhi nemasaidhibhodhi zvebhuruu zvakaisvonaka.
ID_HNTJIA,Chuma chine muchinjiko uyezve chiri kuratidza kuti chakagadzirwa nesimbi yakasimba uyezve chiri mukara yegoridhe uyezve chakagadzikwa pamusoro pechinhu chinogara zvuma chiri mukara yeredhi.
ID_HOAJII,Shangu dzechidzimai dziri pamwe chete. Shangu dzacho dzakangogadzikwa. Ishangu dziya dzisina tambo uye ishangu dzekuti munhu anogona kupfeka achida kuvhakacha. Shangu dzacho hadzidhuri kana uchida kudzitenga.
ID_HPCUNS,Ezali ba tata kasi moko afandi aza pembeni ya tata soda oyo mosusu pembeni azali kolakisa lisapi na ye boye soki bazo landa nini koyeba te eloko bazo sala balati bango nyonso bilamba ya mwindu.
ID_HQEFTR,Oyo na moni eza sandale ya mibali soki olingi opema makolo epema olataka kaka ba sandale oyo ezalaka kitoko soki moto alati yango ayokaka malamu makolo ezalaka bien nde omona bato nyonso balingaka ba sandale oyo.
ID_HQVEIS,Ndunda ya mobesu eza na sani esilisami kosalema ndunda mobesu yango eza na ba langi esangami eza na langi ya pondu langi ya motane langi ya longondo langi ya pembe.
ID_HRQBUU,"Chitoro chiri kutengesa zvuma zvinopfekwa muhuro, mhete dzinopfekwa munzeve, maringi anopfekwa muzvigunwe uye mabhenguru anopfekwa mumaoko. Izvi zvinhu zvakagadzirwa nemhando yezvinhu zvakasiyana siyana."
ID_HRTYFL,Murume akamira padivi pejuraho remapanera akajoinedzwa joinedzwa. Pane miti yemijakaranda ine mashizha nemaruva epepuru. Akamira murume padivi akatarisana nematombo padivi pemugwagwa wetara. Akapfeka mutirauzi mutema nehembe yebhuruu kumusoro.
ID_HUPTLA,Bandiko remuriwo wekabichi rakabatwa muruoko. Rakaratidzirwa richina mashizha akasvibirira uyewo rinoratidza kuti richakanaka rakamirira kubikwa.
ID_HUUNAY,Na balabala mama moko azoleka amemi mwana na mokongo asimbi sac me na maboko tante moko eza wana place ya koteka baimite na mobali moko atelemi likolo ya moto na ye kotosima amemi ba kese ya sucre.
ID_HVDLMN,Muti webhurauni une makwande emutanda muhombe. Pasi pawo pane mumvuri wawo nesora rakaoma rekake uye jecha dzvuku. Necheparutivi pane mugwagwa wetara. mberi kune jurahoro ine mapanero. Mukati mayo mune muti wemujakaranda une maruva epepuro neimwe yemapaini.
ID_HVVTQF,Eawa na moni toza likolo ya ngomba moko ya monene na moni eza na mwana mwasi moko oyo azoleka na nzela moko na kati ya zamba wana na moni pe pembeni na ye eza na ba mwa matiti ebele.
ID_HXGURG,Awa na moni toza na kati ya ndako moko ya monene na moni eza na ba tata ebele oyo bafandi liboso na bango eza pe na ba tata misusu oyo bafandi bazo solola.
ID_HXTVSU,Bili oyo ezali komonisa biso buku tozo mona eza na ba dessin ya bana moke.
